review,sentiment
文化?市井哲学?怎么就那么喜欢呢!,1
我认为是可以的，这也特别的给力了吧。,1
音乐不错。其他算了吧,0
画面很美。喜欢,1
艾玛的电影都是好电影～,1
矮油我爱了好多年的...为什么不让我这么爱的跟我这么爱的在一起...,1
真爱到不行了这片,1
没有和那个警察表示很大,0
看不懂……,0
与众不同的日常系动画，虽然是挺小众的，但是耶稣和的元素，让这部电影很啦!喜欢日常系搞笑动画的不能错过~,1
从这些电影表达的东西来看，中国很开放，但是不懂的是为什么非要用电影来表现呢，完全可以用AV来表现嘛，效果多好,0
有些部分太赞了，可有些又太无聊了,1
也是隔一阵就要看一遍的电影。。。好吧我承认我有。。。,1
莫名其妙!!!,0
(^ω^)居然有六集,1
超级好看!!!,1
不管怎么样，，爸爸始终是爸爸,1
就是喜欢,1
动作镜头都极好!国人动画越来越有希望了,1
为了男神,1
好看，cctv6看的，感人,1
暑假真是乐趣无穷啊,1
3D感很强剧情也不错5星值,1
本以为会很看到困但其实是很安静的抓住我们的心优真的很好看~,1
其实并不知道究竟该打几颗星。很真实的一个中国少年，感觉并没有那么遥远了，还有，，有空多回家看看爷爷奶奶，有些东西是不能的，比如亲情。我想想自己的外婆奶奶，就能体会她们究竟有多爱自己的孙子。,1
主角2個都是我的//,1
我很少评论，这电影真的不错，为什么才给那么低的人。平淡，平铺一个故事，。很棒,1
我能说，我曾经特别喜欢,1
并不无聊。不要用青春片的眼光去看。精华在后半段。结尾很棒。但是若只是去看的。。。哎，难怪评分那么低了~所以我要多给一颗星,1
太恐怖了,0
青春的代价是认识自己,1
我记得我笑翻了，哈哈哈哈哈哈哈哈，看了几次，还是搞笑,1
扯吧。,0
终于没忍住：他了；而且告白了；而且近了；是时候makeachange了,1
看完感觉自己萌萌哒，,1
你妹,1
结局结局,1
笑cry,0
惊喜,1
速度与激情里最差的，那主角很菜，那反派眼睛是不是有问题啊,0
，你要做一个呆萌的吃货，认真，认真，我总有一天会去现场看你的。,1
结尾大逆转,1
快出第二季啊啊啊,1
绝对五星!!!勇士组赛高!!!,1
很庆幸与你一个时代/大师你这是要萌死谁啊!!!/那些说你炒作的人究竟是什么心态?!,1
二战美颜搞基一代情?,0
喜欢美，但这电影各种粗糙，这电影完全是为了谢生产的吧?,0
比电影还傻逼,0
Ia，andit,1
笑死爹了哈哈哈哈哈哈,1
里面有在拍摄的场景，还有好多熟悉的地方。我爱上海!我爱死上海了!,1
任何一个组织或都有它的游戏规则，为什么的警察却只能成为毒品的，因为游戏规则成了新,1
这是闹哪样，活生生把片子拍成被小日本虐然后再和解?怎么就这么，你们可是啊，搞得跟某朝似的。还有，片头的平淡的这么多人叫好?而且男主各种出戏。,0
大爱。,1
你就从了吧~,1
我基友来看下这个电影。,1
这季总体还好，没第五季那么乱。不过结局弱了点，感觉仓促。此生已经正式成了。虽然和在总算能过几天温暖日子，我倒是很邪恶地希望回去。。。无效果不错。anyway，祝福。,1
匪夷所思的情节和画面，恐惧和悲凉慢慢渗透。,1
徐克了。。。不是一般的荒谬，那个海洋和生命的太汗了八。。。,0
很有腔调的文艺电影，一个人在家静静的看真的很舒服。,1
与乡村音乐~,1
脑残粉今年一定要去看他在的!,1
带两岁半的儿子去看的，小子看一半居然睡着了，不过片子不错，老少,1
居然和后的导演是一个人...IT!,0
嗯，。音樂，，找。,1
已经开始二周目了!,1
制度,1
很压抑……不是对剧情的恐惧，而是对接下来未知的出现的东西感到恐惧。,1
萌萌哒,1
八个关于恐惧的故事。力荐。,1
，，太短了。,1
不管怎样，就是喜欢!!!,1
看过的最有深度的偶像剧,1
超级恐怖的电影，看过之后好几天了还是记忆犹新，本片不适合观看!,1
期待期待!!!,1
继续牛逼,1
。。。蛮好看,0
结尾很特别，喜欢这个女孩子的小心思。,1
对于现在的男人来说，那啥的大小长度真的很重要。关键时刻能拯救事业，能让知道自己犯的人不会出卖自己，不仅如此还会爱死自己啊。,1
顽强,1
超好看...剧情有时很搞笑...有时又很伤感...实在是不错虽然没有琼瑶的戏那么震撼但是这部剧深入人心...给人一种很亲切的!`^^,1
运动规律和场景都很棒!励志!,1
挺好看的，三个小时的片子一直看的很紧张,1
看完有点震撼，觉得男主好疼....,1
整部剧就在一个房间却不会让人无聊!,1
我爱着剧无法自拔!!!,1
重点在后面!!!,1
简直好看!精妙绝伦!1星好评送张妈!不能再低了!,0
的演出讓人叫好反而的角色有點把把他導演的另一叫好的作品,1
很反感这类关于街头混混与社会青年的电影。看似爱车如，但恐怕连一个最基本的动模型都。如果真的那么喜欢车，那就应当大学机械系参加。比如大学的，可以满足任何一个年轻人对含量赛车的极限追求。,0
最近TVB的这种范儿真心喜欢,1
不错～,1
god...,1
我一定要给五星!!!估计我以后真的一看到何润东的脸就会哭的。。。他完全拯救了存在的泡沫。。。,1
安吉丽娜朱莉真的不是好导演，真真可惜了好素材好本子好摄影好主演。＋少年派＋战争＋名单，想要却都表面。着重表达的信念信仰却在最后被不痛不痒点了一下，片名改成“一颗”大概更。片尾的真人照片影像是两个半小时最感人的地方，为此会去读一下小说,0
电影原声很赞，看这部电影让我想起《阿黛尔的生活》，应该有一些之处。,1
他那时候还没,1
我能给零分吗?不能。。。那么给一星吧。。。,0
那个丑丑的女生笑起来很可爱，男主角好喜欢,1
根据动画片改编成这样很不错了，最重要的是人物美型没有让人失望,1
“我还有最后一个问题”，“爱过。”，“”,1
我喜欢他，我喜欢他，我喜欢陈零可以吗，我喜欢他总是那么有勇气，我喜欢他总是那么，我喜欢他听得懂我说的话，可是像我这种人对他的喜欢，简直就像喜欢天上的太阳一样。这是我最喜欢的台词，我多么希望我也能找到一个懂我的，让我的男孩子!,1
很可爱,1
不知道想表达的到底是什么。浪费我买电影票的钱。,0
好喜欢这种惊悚的风格,1
神奇的变化烘托气氛让人觉得不安,1
主要就是来的&gt;;,1
简直是部分豆瓣女的行为剖析，法国人就是有文化!,1
。,1
逗,1
23333,1
有的看了,1
找寻幸福的四……,1
女主角真是演的太好了。搞笑浪漫纯情动作一应，。,1
这个真的很好看经典的泰国鬼片保证看好以后爱上泰国鬼片,1
这么多年来再没看到过第二部如此干净如此温情的电影,1
节奏慢慢的日式电影，小小的遗憾，渐渐看到生活中的我们，和生活中的自己。。。,1
oh!,1
还我美女与野兽!!!啊啊啊!!!我最爱的童话故事啊!给搞成这样了!为什么跟个男人在一起了!我的王子啊………………,0
无法超越的神剧马上都回归了。。。,1
父与子，永远的，永远的亲人。,1
很有意思,1
只看了一个故事就立刻喜欢它,1
什麼才是真正的,1
不知所云,0
说是棒球，超越棒球,1
一如既往,1
特别喜欢，冷静又坚强。,1
不可复制,1
每个人都有童年每个人都有春天,1
精美的画面，简短的故事。,1
Iwasatfirst!!!,1
很励志,1
挺有意思,1
几个月之前看的一部电影，现在在学吉他，突然想到了电影中的镜头……一把吉他天涯，无比自由地享受着音乐和爱情。虽然不是典型的西部影片，但脑海中的影响总是离不开大西部的和深邃。只能说自己是个西部控。还有同样赞的是的表演，执着着并疯狂着!,1
徐克现在是烂片之王一部比一部烂还是去拍武侠好了,0
纯洁你可能还看不明白呢!,1
看完了，简直不够看啊…………,1
的四季，十七岁的欲望与自我探索,1
原来是翻拍·的《超完美》，光看开头就觉得不可能超越,0
赛高!,1
233,1
唉``优酱哦```,1
姐弟的感情，家人相处的画面，很令人感触，虽说是动漫。,1
零这首歌给我的是,1
看过很喜欢,1
这一颗星给我逝去的连小四都无法还原的小时代电视剧做不到电影也做不到也许有一天能勇气复习那本后家一口气看完的时代里头有我爱的那时候的上海,0
如果可以和影院同步，在电视上也可以看，多好!,1
我一定会看的。。。,1
现在的王晶除了让人倒胃口。。。,0
当初给3颗星可以理解，当看完第六部的时候我就果断5颗星了。。。,1
很治愈。,1
--,0
一段困惑。,1
画面处理得太棒了,1
无聊无创意全是模仿煽情不到位熊不可爱小孩（幼儿园）,0
衰……,1
.,1
我的最爱已经是无疑，最后居然和了而不是和博士哎，好多让人心酸的细节，看到特意留下来，看着在那里找酒喝的笑容，其实她还是爱他的吧,1
改编了大量剧情，经典的小形象也没有出现，伐开心T_T，倒是影片中角色的服饰都很华丽，特效也很美丽，但真的很不喜欢，已经不是简单的一句‘‘毁童年’’就能形容出它的烂了。。。,0
乡村音乐一直是我觉得能在任何时候伴随左右的。一把吉他，一副十足的嗓音。,1
向井理呀向~~~,1
喜欢喜欢喜欢这样的节奏,1
逗死了,1
我想如果我也有那些钱那么要从哪里开始我的旅行或者或者要怎么样去这个旅行的承诺呢!!!,1
男主角帅死了歌也很好听,1
5颗，。,1
太短了!!!而且为什么只有四集!!!,1
前作主要还是吐槽的。这作不行了，槽点太多，吐不过来了，金八、沙滩小子、等日剧、纷纷中枪~~~另外，这货不是小?会出电影版?,1
我也来凑个热闹吧看过什么为了宣传做得电视片儿就觉着这帮小孩儿绝壁是顶级富,0
觉得看的是阉割版的，又去下了未删减的看，嗯~我要是女主我就跟!五星全给的!,1
主演加上有点音乐剧和漫画和悬疑剧的感觉,1
最喜欢的电视剧之一,1
高科技。够黑色。,1
我是来看华盛顿的,1
喜欢这样根据真实事件改编的黑帮影片。,1
什么鬼……就是一无聊的流水账，连电影都不能算吧……唯一的看点不就是艾玛还给那么少戏份镜头……,0
童年的寂寞就是用它来的,1
一部很真实深沉的电影,1
还行吧，各种来围观下吧。,1
这电影不错给顶一个,1
未能新意，便是。,1
《来了》这部却不缺失温情的家庭...,1
可以带着小朋友去，还不错!,1
评一分是因为不能，那这一分算是给模特大腿一分吧。烂片中的极品。不知道电影院是怎么敢放的，中国电影真的是无下限啊。提高了接受能力，以后都不怕了呀,0
很不商业的一部纪录片，分享自己的音乐之路和人生经历。。。和大师的合作还有和家人的片段印象很深，也很喜欢年轻的的他。。。云弟啊，希望你能继续在音乐的道路上快乐的奔跑，不忘~,1
童年..,1
举的的那一刹那我真的被感动了!怎么可能不给五颗星,1
母亲与女儿.,0
大叔你终于这一天了!!!,1
这个血!!!,1
在这部电影可以看见两位主角，一位是野兽，还有一位也是野兽,0
大，有點不角色。，的，挺到位的，就是我本身對他好感。可能唯一覺得最完美的就是的了吧。。。我心中的就這樣。很結局。我喜歡的一對最。oh~!,1
什么事w?是说你们指导老师名字啊喜欢……,1
&gt;。卧槽这快两分钟的时间镜头居然没有动!!!而且还是给的一个房子的毫无美感的的卧槽!!!几乎也没有任何背景音乐卧槽!!!我还以为我电脑了卧槽!!!太绝了卧槽!!!,0
非常喜欢苍井优的风格。结局让人有点失落。画面很美很干净。,1
我要说有时间的话，也想看下这个大片的。,1
好可爱的女主阿有很多勇气去面对未知陌生却带着自卑害怕无法与的人建立长期关系不相信别人坚定的喜欢自己男主学心理却无法说出自己的真实想法要经过多少失去才能学会紧紧抓住才会坦诚解决问题,1
6集都出完了，没了，第二季快出啊弹,1
天真的小孩得到爱的时候，全世界都欢喜。,1
第六季结局最后几分钟太让人...不管怎么样都想到突然出现...太崇拜编剧了...,1
法语,1
手法很独特,1
喜剧片的杰作!,1
相当有意思!!!,1
暖暖的暧昧,1
艾玛怎么变这么难看。简直比小时代还要难看，除了那些都是真的，也真的是,0
导演,0
小时候还不懂事，看的很混乱，就知道剧情跟爱丽丝仙境~全都是的人~~,1
越来越值得期待!!!,1
烂中之烂,0
看的时候一直在笑。,1
那个嘴巴的小伙不是演朱诺的那个白痴跑步男吗?,1
这不是那谁的。,1
啊~~~~~~小时候看过~~太爱啦~~终于知道这个原来叫企鹅家族啊~~~我要去狗狗下资源(&gt;_&lt;)o~~,1
还是挺动人的~,1
我就是残粉，反正我看得挺爽，演员颜值起码也颗星,1
之夏无极限,0
喜歡!!!,1
近几年最好看的台湾偶像剧之一。。。,1
难得一见的好影片一般人看不懂很感人,1
太爱!,1
这是发现我惊喜的一部片子漂亮的画面漂亮的音乐两个不是故事的个故事短短分钟不需要太复杂的剧情生活就是如此发生着又似乎什么也没发生,1
只有,0
适合夏天的，喝一口茶吃一只，喜欢这种给我视觉享受的剧,1
看完以后觉得自己的平静。我上天我平静，让我去接受那些的事；我上天我勇敢，让我能够去改变那些可以改变的事；我上天我智慧，让我可以这两者。PS：再也不要听到小黑猫那首歌，很难以形容,1
没看过漫画和动画。冲着toma去的，直到第三话才欣赏女主的颜，但有好几次却的被打到了。心疼，但觉得自己也跟一样，暂时的世界里看不清自己真正想要的是什么，有了喜欢的事情却不敢开口去追求。迷惘、寻找，这才是青春吧。听到ED会不禁微笑呢。,1
什么玩意儿好好一题材就这么被毁了,0
就是喜欢这样的,1
天啊居然有比电影时代还难看的东西,0
光鲜的包裹着一颗惊悚的。如果只是于甜蜜的就了，它的惊悚元素并不能血淋淋的，而是基于一种人和人之间的。,1
主角真性感!赞一个,1
我自己也好喜欢美女，也不知道什么时候能找到一个大美女的,1
大爱的动画，记得他的心情。。。,1
与耶稣，炒鸡蠢鸡温馨~www,1
因为寂寞，却更寂寞。,1
垃圾，卖吗?卖肉你也没买好呀，垃圾,0
仔仔真帅,1
我,1
灵感被小刺激了一下~,1
传统和伦理的和惋惜，父亲高度一如政治，但是同步发生，好电影的标准就是看完想写影评，但真正写了影评的又是少只有少，短评存着先吧。,1
看到最后哥哭了!哭了!,1
看完以后又痴汉脸了……,1
后悔看了，太虐心了，就是最后发现弟弟已经不再了那第十集简直就是吧刀往里扎那种虐啊。妥妥的看哭了。,1
说实在的，没出来之前，我一直不怎么看好这部戏，因为不喜欢这里面的男女主角，但是你要问我我心目中的，我不知道。三个主人公，命运紧紧，之中注定三个人的命运出奇的相似，三个孤单、敏感、缺乏安全感的三个孩子，就像三只，明明想要紧紧，却总在不经意间伤害。别人,1
企鹅很可爱吧。,1
时代的意义,1
太喜欢这种风格了www温柔的和,1
确实，这一部东京漂移的感觉实力等等都很不错，不仅仅看漂移看的很过瘾，看着几个男主为了红颜的女人而，之争也让人看到美国与小心眼的小日本是如何较量的。漂移让我回想到了头文字D，第一部刺激的赛车片，印象很深的是和漂移掌握的时间等。最后打酱油!,1
好期待!好期待!希望到时候能去看首映!,1
什么时候中心话剧的时候去看眼,1
最喜欢的国产电影之一，许多印象深刻的片段。,1
太可怕了……太2了……看的我鸡皮疙瘩掉了好几层……为什么还有一颗星呢?只给，感觉他还挺适合演绎那种渴望不可及只存在于记忆深处的深情恋人的~就是他给我的感觉~这老男人一笑怎么有种颠倒众生的味道呢???我跟女主角一样，只希望赶紧看见，其他人物剧情浮云!,0
最后的那一枪，我看清了你牛逼的脸，虽然那打的是强闪光!,1
我觉得挺好看的啊,1
六部曲第三,1
我喜欢圣诞老人~!哈哈,1
on;estona,1
的片我真佩服自己把它看完了!我給我的耐心五顆星!,0
越看越吸引人，剧末的独白太赞了，难得一部值得细心品味的港剧呢，没有俗套的大结局。的精神分裂越演越hold不住了哎。第一次完整的看完的剧集，真的被他的演技惊艳到了呢。P.S.我始终还是觉得很有可能是的女儿。,1
哈哈哈笑死我了!,1
吗，这比、&amp;那些充满、、的律政剧要好不知多少倍，不是在里说，而是有好强的啊!话说刚演完好父亲jack就过来演一个如此冲动、的，好多变。。。,1
什么乱七八糟的这么多,0
传奇从来都是平凡，历史的意义也免不了。,1
“你想找一个没有勇气反击的人吗?”“不，我想找一个有勇气不反击的人。”,1
一星都觉得多,0
好赞!好欢乐的动画要是宗教宣传也是这么欢乐的话估计人,1
完全颠覆世界观,0
以为电影版的小时代已经够烂了，没想到还有更烂的。。。不忍直视,0
四季以来戏剧性最强的,1
超级难看，昏昏欲睡，满是槽点，剧情毫无亮点，特效视觉也很平庸。荧幕形象挺，既能演《阿黛尔的生活》里的又能演柔弱的，全程穿着裙，我就老盯着她的美胸。。。,0
林志颖你是不会老的!!!,1
我觉得很好、而且动画比漫画好看好笑不继续很可惜...,1
可爱的故事~,1
睡都睡不着了。反复出现的就是放在说着我最喜欢姐姐时的样子。,1
对第6季一开始有些，实在不习惯追一个剧这么长，所以等后才看的。还是那么可爱，哈。,1
是一部完全超出了偶像剧的浅薄的偶像剧。它深刻挖掘人性的，但却没有对黑暗的叹息和。它给出了帮助人们走出黑暗的：爱和面对黑暗的无畏和坚定。周渝民在该剧中准确把握了陈零的灵魂，并把他精准的呈现出来。是一部的经典之作。,1
有水平,1
明明很好看啊!,1
国产良心力作，出来一直说要保护环境!五分!,1
好多人都在关注《来了》，精彩值得期待!,1
小时候妈妈还给我来了,1
拖了很久怕哭的太厉害而不敢看最后一集..这样的弟弟根本是不存在的吧..,1
童年的回忆啊,1
很不错的电视剧，好久没看过偶像剧了，竟然开始第一次追剧了!尤其喜欢少爷，爱的热烈，爱的心痛，值得一看!并且还是晓的的呀!,1
这不敢相信。。。这会是速度与激情~,0
这个一定要推荐!!!口味看了这个恐就是,1
应该拍成电视剧,1
TVB的神剧，可以把电视剧拍的这样黑暗实属不易啊。。。,1
看过b计划后觉再看觉得不愧是一个导演风格挺鲜明。这片子有着一样的平静，但是现在的人太浮躁了，纵使这片子很努力地接地气，可感觉依旧。为这种真实的童话，导演找到了一个完美的平衡点。而我现在最喜欢的水果是,1
Doyoubelievetruelove?,1
女孩笑的很可爱，正太也很萌,1
看了好几遍还是觉得这部要比电影好很多，还原度很高。但是不够漂亮啊。。。只有动画里那么苍白美丽的，才能稍微一下我为最爱的山田小姑娘的心情。。。,1
。。。贵圈太乱!,0
这一季的讲述方式有些变化，关于的个人戏份多了许多。依然好看~,1
恶意的短评显示出你们扭曲的性观念,1
我们家现在还有的“企鹅家族”呢，小时候总是欢乐多多,1
的作品果然还是那么的动人，何润东果然有眼光，让我们看到了三为主要人的演技，可能没有太大的期望，所以觉得真的很不错，一口气看完的，加油。希望看到更多的的作品的。另外，这部戏真的很成功，和会有天使相比简直是一个天一个地，所以，继续加油了哦!!!,1
也许只当你有一颗期待爱情，却从未遇见爱情的心；有一颗脆弱的敏感的，害怕自己不会遇见爱情的心；一年又一年，一直一个人的时候，甚至开始怀疑自己是否会遇见爱，不再相信爱的时候，才能对这部电影有所感触。从一开始就被触动了泪点，基本从头哭到了尾，真的谢谢，这是一部这样美丽的电影。,1
很感人，中国的和谐动漫如果能做到这种程度，也不会有那么多人,1
crazyheart。。。,1
能不能别那么恶心啊，超出了人类能忍受的范围了……更雷的是，居然有，给它都嫌多啊……,0
。。。,0
!!!好感人呐!!!,1
这强大的cast!!!,1
就为那句：不，我会为此而死去!PS：片尾的主题曲不要太好听!,1
哈哈哈哈哈哈哈,1
轻轻的最有爱了,1
的律政剧，精彩好看，可惜只有12集。,1
出个弄得这么唯美这么伤感~“这里，过气.”--看心里难过死了。“为你而死的男人，你会跟过去么...”色情，真的是一部好片,1
圣诞礼物的就是一家公司，家族，部队。很有创意的故事&amp;Q了!上一部同样迷你惹人爱的群体配角还是《的我》中的小!小人物也能变成hero，因为有爱。,1
所谓2011最有豆瓣气质的短片$是你喜欢的类型,1
“我就是不想穿上地”,1
全程快进，呵呵，想表达什么,0
深野有木有。,1
perfect,1
印象最深的两个场景，一个是在听的认真工作的，一个是在上无意识轻晃认真吃的，我还是不懂古典音乐了，但是看完觉得这个才是他的世界，我对之前自己过度娱乐化消费他有点惭愧。不过我还是得说一句，听完他和聊天，我觉得自己快不会说英语了＝＝,1
被的表演震撼了。,1
喜欢的日本的片子,1
时间紧凑到让我以为是个连续剧的开端。其实妖怪不恐怖，那种传递的感觉让人恐惧。让我想起白龙了。最后那个楼很震撼，很逼真。,1
周渝民最喜欢的作品,1
相当值得回味。。。,1
的不是人的力量，是信仰!,1
无聊到剧了烂,0
再听这首曲，一切都在我脑中了速度。,1
励志的感觉.无论你是谁都不会一无所有.有没有努力过.有没有态度.,1
我就是觉得特别好看,1
看了片花。。。非常期待。。。,1
尽情的黄吧,1
iloveu!!!,1
一颗星给，颜实在太美。顺便一提，为什么没人吐槽的普通话?翘分不清楚，真的很让人出戏啊。比如“我要sa（杀）了你”真的很想笑啊,0
赞,1
破电影…没什么好说的了，烂透了,0
伪结婚的现实真tm讨厌,1
很喜欢画，也很喜欢动画片。听说有做的动画电影，我立刻买了首映的票!好棒!我喜欢那群的~（ps：大!!!）,1
孩子的快乐和信任是世界上最大的鼓励。,1
那种气氛一度感动了我，但是没什么好回味的，或许再看一遍会好。谢谢，得吓人美得过火。,1
看多少遍都不真的哈可爱,1
音乐很赞,1
每一集后面的很好看!!!,1
真实的故事就足够感人，电影的代入感也很强。有点开。。。看的时候很压抑。,1
G大提琴和的眼泪一起出现的那刻住了心脏,1
喜欢这样逻辑清晰、主角漂亮的律师电视剧,1
太有爱了。力荐。,1
漂移正,1
觉得最牛逼的恐怖片!!!,1
今天，的定义是，“Loveisaofandandthatmaketwopeopleinan”,1
感觉是我最怕的那种……,1
泰国的恐怖片真心~~人性的恐怖再加上宗教啊啊神马的，过瘾过瘾~,1
心动不如行动，来了,1
关于青春的电影都爱看,1
有好几集真是赞啊，这种风格这种质感已然达到一定的高度，似乎每集都没有说什么，但你又会觉得其实它诉说的就是,1
看得撕心裂肺,1
零和圣那一阵就每天在我心里，很神秘，也很心疼。但是我不得不问，为什么一定要是大S!!!,1
Happyending是王道!,1
心经那段笑喷,1
太尼玛无趣了。美国《小时代》。,0
，终于被吓出了!!!,1
一场两个人的战争之后，会为所折服，这是无疑的。,1
美女帅哥动作杀手黑帮枪战警匪等等什么元素都有，就是剧情太烂，根本经不起推敲，典型的脑残韩剧风格。导演真会糊弄事儿自作聪明,0
被禁的冯小刚，纠结的父子情。,1
十足的特效!我,0
强行学生智商,0
仔仔!!!演得感觉最好的一部,1
有了确实提高不少。,1
暑假真是乐趣无穷啊!,1
我们四川学院,1
不忍直视,0
谎言里，唯有爱你，是唯一的真实。,1
傻子也有年轻的时候。,1
社交狗也不过如此么配乐难听死了,0
演技大爆发。宋承宪好久没这么帅了。,1
!,1
TVB用心的导演和编剧，收视率，商业化。难得一见的探索人性的港剧。,1
屌爆了了的小短片!,1
真的挺好看的，不知道那些打1星的是个什么心态?!本来想打4星，看着的1星，直接打5星!,1
迷死人了，但是没想到他会死!,1
toobutIam.,1
本来以为电影版的小时代已经够烂了没想到电视剧版再次下限,0
连泡面都不够啊喂,1
烂片一部~徐克想看看“徐克”两个字要如何毁掉吗?,0
，这世上也许很多人会孤独，但不会是你,1
制作没话说~~看到弟弟满面啊,1
看了一遍，失望之极。大人看了不搞笑，小孩看了没营养。对于国外动画先入为主的一群人来说，国产动画跟国产电影一起早吧。另：骂人就该骂“臭”，不然以后孩子和别人打架都!!!,0
很好看的偶像~,1
欢乐，管什么世事,1
巨作!~,1
虽然大家的评分这么低，但是我和朋友一致觉得好看。可能我们想得简单吧，向他们那的意志致敬!,1
还好的片，可惜好啊，中美的审美着实是有些不同的,1
寒假,1
就这片子也被禁，不禁估计都没人看,0
啊啊啊我喜欢这个前两年看到有毫不犹豫来了,1
就逗,1
看到好多恶意的一星，给个五星拉一下平均,1
第二季!!!,1
每天守在电视前，谁抢也不行!,1
这画面就值得5星了，国产是要崛起了么,1
效果完全超出预料，真的有奥斯卡最佳动画片的气质。五星支持国产动画片电影。,1
“如此相惜的男干脆搞基去算了”的吐槽竟然。嘛，对的挖掘确实是这一改编的亮点，的场景道具皆意味深长，尤其演出中对与的值得，现代意义远比版丰富，不愧是。但是收尾时结构确实较散。&$34;Theisthe;乃飞来神句!,1
今天才完整地看了这部，喜欢他间对下的的那种不了的欢喜与喜爱，但愿这份真心能在他的音乐旅程中一路永不地流淌下去,1
真后悔看了剧透，感受了，oh~~~~,1
为了,0
看得真过瘾，黑白画面很有，部分场景居然还是3D动画渲染的。,1
为什么我想到了PS冯小刚当演员比导演好,1
睡一个泡一个还前妻找，世事无常啊!,1
拍的电影，差不多10年前就埋下的伏笔，编剧好牛，就是主角,1
找了好久啊~~,1
牙看了这部三主演年龄加一起超过了100岁的青春偶像剧的第一集湖南卫视是!,0
在由教室里，大家写着未来二字的墙。未来已经不存在了。到了。TUT是个好,1
因为何润东我看，因为黄晓明我恶心,0
比起电视剧而言，我更喜欢电影版本，因为演员的年龄比较符合剧情。因为对这部电影的喜爱，我还特别在上的了一下韩国学生，原来真是这样呢，女孩子只要得到父母的，就可以结婚。爱情是不可思议的，缘分是不可思议的，而这些不可思议还有有个更加不可思议的大环境来成全。,1
我觉得很不错啊。为毛评分不高。,1
连情都拍得这么烂，露肉都露得都这么难看，差评,0
度无死角大帅哥何润东:),0
感觉还是不错的~~~,1
童年的回忆呀,1
这货是小清新啊。是我的菜啊啊啊,1
不是恐怖片，更胜恐怖片。真正的恐惧是敢于面对自己的内心，人。,1
此片异常邪恶,1
为为.近期的救赎，各种意义上。有不足，仍要五星!$,1
浪漫恋情很有趣,1
读小学6年级时看得，就是好看就是好看!!!以后还问我，我他妈就是说它好看，好看!!!怎么了!,1
要看就看这么刺激，这么疯狂的，哈哈,1
的表演台牛逼了!那把沧桑的嗓子迷人啊。ost赞,1
虽然不喜欢这片像那样科技过于先进类似科幻，而且还有不少漏洞（比如某集完全不理解为什么一下反应），不过总体来说还是很好看的，而且主角们并非胜利，虽然片名，其中仍有不少。,1
超好看.,1
为何如此神奇?!!!,1
中国父子的关系，再也不要听爱的奉献,1
吸引人哦,1
这是真事儿,1
情节出彩就够了，,1
这么二逼的东西居然最后一集ED出来的时候搞的我都快哭了”私全部“不管是第三季还是映画都请继续拍下去吧!就算笑点重复也没关系我都会一直看下去的!,1
不要太爱两个男主角,1
笑死...,1
非常非常喜欢,1
cult巨作,1
很的，里面的几个角色很有味道，尤其是扮演的同性恋，，，呵呵帅,1
百看不厌,1
虽然还算满好看的。。。但是台湾收视大冠军。。。至于么?,1
全世界的动画片里，他算老大,1
超级超级超级可爱的小企鹅~~~~,1
感动的一塌糊涂。面对悲剧的唯一方法，是勇气。,1
配乐真特么销魂,1
最喜欢最后一个故事，的灯光让恐怖气氛加分!故事故事之间的旁白也非常。,1
喜欢这个的男人，更喜欢他内心的歌唱。音乐里添加有他的，太了。,1
当爸真不容易【冯小刚演得真不赖【我也喜欢王朔那特写镜头,1
的老婆其实我觉得很美，而且是那种大气的美。,1
快上映!!!,1
我们相遇我们分离,1
…,0
导演的水平,1
每个人都应该看一遍,1
这个是小出品，一天就拍出来的片子吧?,0
对敌人最好的反击，就是用实力把他!,1
他们是另一个次元的亚当和，的和暧昧,1
准备好了吗,1
演技派!惊讶得让人说找原版看!喜欢极了!,1
虽然故事单薄了点，但画面的确是美到了极致，对于刚刚二十的XD来说确实不易,1
嘛，我家没有一个人知道这部戏到底讲什么。所以奇怪为什么那么高分。。。,0
各种无脑逻辑，各种复制桥段,0
朱莉平庸啊,0
垃圾..完全的垃圾,0
其实我喜欢这个调调，就是死的太快了…,1
好看,1
nice,1
天啊啊啊啊啊啊啊为毛要找大演毁了!!!而且为毛还有何!!!为里拿货气场那么弱!!!,0
不行了太爱这种日式无厘头!!!小美嫁我啊!!!,1
小时候是抱着又期待又害怕的心情看的……,1
脑残片,0
全程痴汉脸……跟的合作确实太震撼了……看完脑残粉无误……认识到从没见过的世界……,1
什么是帅哥?Michael!老了也是那么的充满魅力。很有趣的片子，2个男主角。将一个懦弱无能的男人再绝望后，变成一个歇斯底里的复仇男子演绎得很到位，怀疑就是这样一个男人。讨厌的很!他只适合演坏人,1
画面很美浪漫，虽老，那最后那深情一吻。。。,1
漂亮的,1
看的正是时候,1
超治愈的!,1
话说的片子我印象里就没,1
一个字，好看!!!,1
那时候是在餐厅看得，小电视,1
有加Q,1
一定会去看这部电影的,1
法国人都是蛇精病嗷嗷,1
结局要不要这么虐啊!!!,1
张力十足。,1
里最好看的了,1
北川景子,0
高质量的片子，比另一个地震强不知道多少倍。,1
不错，虽然画面很挫……原来那女老师才是最无辜的，其他人都是……,1
是可以被安排的，可是我希望所有的都是真的,1
真情流露，父爱的表达是很细微很细腻的。想想小时候跟“”的经历十分相似。今年21了，想想以前才慢慢了父爱。,1
